Auger_Id Dec RA E UTC Th Ph N_stations F
82950788100 -57.9388 263.893 5.03521 1224598280 60.0441 -52.2294 6 1
82951069300 -6.55017 260.879 8.98849 1224601092 73.0825 3.95388 5 1
82951630000 -40.8814 115.797 4.30537 1224606699 70.8527 -142.915 6 1
82952643300 -45.2463 336.984 11.6503 1224616832 62.1172 -37.5806 5 1
82960621200 -1.90364 112.856 9.64084 1224683011 61.9101 160.665 6 1
82964547300 21.0757 285.01 8.28945 1224722272 72.5687 136.887 6 1
82965097900 13.8831 313.459 7.59653 1224727778 63.713 137.406 5 1
82965614000 6.33508 87.0313 5.50215 1224732939 77.0031 17.5652 6 1
82966194200 5.6431 343.163 20.4924 1224738741 68.7412 156.162 6 1
82968537100 8.16614 81.5201 6.42685 1224762170 70.0757 153.821 6 1
82971482400 -1.30645 264.843 4.27492 1224778023 64.0062 18.2727 6 1
82974813500 36.6211 331.414 16.481 1224811334 73.0384 101.699 6 1
82975648400 2.58772 328.784 6.13281 1224819683 61.1949 153.147 6 1
82978394300 -20.4612 43.722 6.11431 1224847142 79.3623 -162.374 5 2
82981205900 -78.1486 20.7182 7.8248 1224861658 66.5605 -91.1318 6 1
82982790400 -44.743 160.87 4.1503 1224877503 72.7992 -136.878 6 1
82983014200 -23.0313 340.125 6.27719 1224879741 60.2548 -8.50689 6 1
82983115700 -10.8466 349.051 49.5973 1224880756 70.4257 0.38578 6 1
82983730700 30.0552 305.758 12.1619 1224886906 65.4496 85.6093 6 1
82984271800 -74.8255 200.239 7.74678 1224892317 63.9599 -104.058 6 1
82984695800 33.865 312.903 4.78469 1224896557 74.0999 114.381 6 1
82986699100 -58.4953 309.411 6.07886 1224916590 72.1432 -119.635 5 2
82987683500 -68.6573 354.507 27.7935 1224926434 64.707 -111.949 6 1
82988113600 -60.0744 22.9324 5.6085 1224930735 65.1564 -122.618 6 1
82990952900 -60.5208 294.308 4.11814 1224945528 67.8733 -59.6988 6 1
82991646700 19.0941 246.134 12.6149 1224952466 61.8251 56.4038 5 2
82995114500 -62.5819 230.987 4.31892 1224987144 73.986 -111.871 6 1
82996200001 -27.413 328.795 27.3434 1224997999 64.2205 -163.456 6 1
82996655400 44.1042 69.3948 6.67251 1225002553 79.4879 86.3001 5 1
82997934401 -16.7044 205.273 11.5636 1225015343 78.4702 -12.4185 6 1
83000286300 37.6023 137.848 4.75698 1225025262 75.4986 107.34 6 1
83000596600 -70.9459 295.247 4.82126 1225028365 66.4203 -72.6339 6 1
83000677300 8.68639 110.819 6.51292 1225029172 75.0757 157.681 6 1
83001051100 -60.6174 323.434 15.2215 1225032910 76.5041 -68.0775 6 1
83002978800 36.2465 272.34 4.68133 1225052187 71.499 89.4557 6 1
83004049500 -21.2817 45.2908 5.82754 1225062894 77.0165 -17.0472 5 1
83004661900 9.75205 36.3263 4.26435 1225069018 68.1707 30.4329 6 1
83007572300 -17.0968 176.64 4.8542 1225098122 66.5698 -4.93778 5 2
83007859900 -19.7366 27.2689 4.89474 1225100998 77.4788 -164.536 6 1
83010340100 -55.9677 255.842 4.47657 1225112200 63.1817 -51.244 6 1
83012538900 -38.5193 174.845 11.4196 1225134188 61.5562 -151.022 6 1
83012544800 -17.7542 184.184 4.03395 1225134247 64.0694 -175.896 5 1
83013429600 -31.8528 21.0098 4.86374 1225143095 71.8946 -26.6683 6 1
83014086000 27.606 311.636 11.4208 1225149659 63.234 97.2543 6 1
83017986500 18.657 69.2746 8.97911 1225188664 73.446 141.776 6 1
83020200700 29.8047 116.759 4.1842 1225197206 75.5686 125.87 6 1
83021005600 18.8648 226.054 7.36367 1225205255 63.3998 52.817 6 1
83022672900 -66.8175 20.2583 4.16294 1225221928 68.1063 -68.3004 5 1
83024833600 27.8039 342.517 5.62008 1225243535 63.5807 98.5422 6 1
83026216900 -33.206 315.544 4.07121 1225257368 74.0175 -150.32 6 1
83026362100 -74.4953 305.158 8.01501 1225258820 61.1876 -106.674 6 1
83026380700 -16.0778 134.506 4.64401 1225259006 71.7243 -7.1081 6 1
83027064300 -69.9468 203.805 5.23087 1225265842 66.1384 -70.9417 6 1
83027603400 -45.8121 211.115 4.48865 1225271233 74.0986 -45.3699 6 1
83030336700 25.7873 138.873 4.27799 1225284966 65.5949 115.09 5 2
83031540000 -20.9372 138.279 4.44805 1225296999 67.2108 -169.764 6 1
83033992901 -47.2708 219.125 4.3803 1225321528 69.6488 -135.794 6 1
83034184600 15.0072 264.925 4.31688 1225323445 75.8996 149.705 6 1
83034186400 27.7495 313.855 4.07342 1225323463 63.8901 101.092 6 1
83034910900 25.0331 29.2564 6.09357 1225330708 68.2771 57.0692 6 1
83037070900 23.2611 110.044 35.3451 1225352308 62.9196 64.7537 6 1
83037869000 19.9248 72.8017 7.45984 1225360289 70.4281 136.04 6 1
83038635200 -32.197 243.272 9.16315 1225367951 73.7428 -28.2652 6 1
83040759300 -49.9399 284.382 7.94976 1225375592 70.2935 -47.935 6 1
83041179600 -5.23733 129.326 5.54391 1225379795 71.6089 173.27 5 2
83042506401 -21.1584 164.715 4.4257 1225393063 78.9017 -161.833 5 1
83044872400 -21.8388 70.7026 11.5618 1225416723 66.4966 -10.9169 6 1
83045045900 -70.1272 147.953 5.09974 1225418458 71.7731 -78.4387 6 1
83045094100 -80.9955 166.892 5.25156 1225418940 63.3917 -87.0446 6 1
83046682200 -58.6979 178.027 19.5204 1225434821 68.6251 -57.8827 6 1
83047403500 -62.3161 352.008 4.04694 1225442034 67.0035 -118.595 6 1
83048052600 17.7167 85.6043 4.63623 1225448525 66.282 134.151 5 2
83053686300 31.5827 273.525 19.9879 1225491262 73.5368 118.647 6 1
83053968800 -62.9112 196.15 4.85907 1225494087 71.4796 -114.077 6 1
83056546100 30.3838 66.676 6.49493 1225519860 65.6406 89.0502 5 1
83057133400 38.2469 95.0021 6.4956 1225525733 73.6308 86.0797 5 2
83058218700 -53.8602 29.1432 4.65424 1225536586 70.7305 -126.82 5 1
83060479100 24.6755 181.182 4.38923 1225545590 60.4034 81.6292 6 1
83060820200 -75.4716 60.1551 6.1287 1225549001 64.2384 -102.807 6 1
83060900700 -60.7241 293.926 12.9601 1225549806 65.6273 -58.4789 6 1
83066204200 20.6142 76.9546 6.17236 1225602841 60.5353 63.4369 6 1
83066678100 37.92 105.885 4.31346 1225607580 79.5602 63.5637 6 1
83067280500 -44.1653 195.225 8.86016 1225613604 71.2299 -41.3692 6 1
83067386500 -27.4485 178.717 4.49519 1225614664 64.5498 -16.7843 6 1
83067714600 17.4426 148.503 4.22562 1225617945 61.3 53.6475 6 1
83070900801 -21.4155 273.585 5.10152 1225636207 71.3917 -13.522 6 1
83072102700 -27.4668 320.106 35.5862 1225648226 65.45 -17.344 6 1
83072429400 5.26267 195.274 6.47112 1225651493 69.5685 157.472 6 1
83073152400 28.9106 300.249 5.44165 1225658723 65.5812 76.1711 6 1
83073932400 5.679 248.935 5.02675 1225666523 76.8565 163.174 6 1
83075660600 -69.0275 283.824 11.3256 1225683805 62.9791 -112.618 6 1
83078315700 -30.2396 63.5473 4.36576 1225710356 64.09 -159.984 6 1
83078483500 36.8586 128.696 8.73337 1225712034 74.4416 106.417 6 1
83080387300 -44.2445 271.807 20.6062 1225717472 72.7758 -42.485 6 1
83081165600 -1.32705 132.127 4.27587 1225725255 74.3542 170.3 6 1
83081173200 -52.6765 318.499 6.22122 1225725331 75.2391 -55.1648 6 1
83081310200 -75.0178 21.9282 5.2485 1225726701 69.6085 -87.8161 6 1
83081663000 26.6363 220.437 4.99142 1225730229 62.012 94.2242 6 1
83086405801 -50.5836 307.98 4.86868 1225777657 76.7928 -126.307 6 1
83086572700 -69.0451 190.127 9.69621 1225779326 66.9681 -70.4135 6 1
83087774400 -29.0459 39.805 11.998 1225791343 66.2708 -160.198 5 1
83088079600 -72.3715 238.774 12.477 1225794395 61.2121 -70.6072 5 1
83090711400 28.4711 165.305 4.69482 1225807113 66.6007 109.63 6 1
83090968400 -31.6868 271.721 4.53912 1225809683 61.2295 -20.2272 6 1
83091114000 22.0311 247.677 9.18825 1225811139 71.4206 46.232 6 1
83092293100 0.781911 195.729 4.25853 1225822930 63.4836 158.205 6 1
83092575300 -64.3329 97.6898 5.86356 1225825752 79.808 -96.1019 6 1
83092641000 -37.0377 183.598 5.39286 1225826409 64.6173 -151.244 6 1
83093550300 27.0322 262.618 6.44444 1225835502 73.7571 128.226 5 1
83093653400 22.4509 330.47 4.21146 1225836533 61.2632 67.0485 6 1
83094958900 -10.9177 293.099 20.764 1225849588 67.6105 177.69 5 1
83096050200 -28.436 122.918 4.33089 1225860501 61.8028 -16.4218 6 1
83100935600 22.2406 143.289 7.15579 1225895755 76.2615 139.465 6 1
83101526200 9.39036 280.315 5.12035 1225901661 71.6165 26.4496 6 1
83102473400 -50.342 152.516 4.14255 1225911133 73.5056 -129.293 6 1
83104151600 -57.4509 59.0031 4.68428 1225927915 60.1052 -51.6569 6 1
83104556300 -46.7976 243.115 4.89954 1225931962 73.6121 -133.733 6 1
83104777600 -13.4239 76.5292 4.82269 1225934175 74.0729 -5.3908 6 1
83106520200 25.4137 51.2196 4.67176 1225951601 63.0873 108.545 6 1
83107172800 10.5222 148.043 4.25293 1225958127 66.6046 33.3267 6 1
83110630000 -70.2655 66.8552 8.87247 1225979099 65.4368 -109.217 6 1
83110946200 4.48129 143.199 7.88837 1225982261 64.6203 153.821 5 1
83111239100 3.75847 151.036 4.05054 1225985190 67.4153 157.611 6 1
83111275000 -5.09683 271.673 14.0982 1225985549 62.9942 13.7737 6 1
83114148100 -59.472 234.563 6.14703 1226014280 63.3984 -124.337 6 1
83116063300 17.887 86.3251 4.66161 1226033432 62.6094 52.1647 6 1
83116123400 -30.4262 323.135 4.08953 1226034033 73.5871 -154.004 6 1
83116741400 31.2224 46.2511 4.76419 1226040213 73.5479 119.478 5 1
83117264900 -18.4262 26.7108 4.87587 1226045448 67.4088 -172.81 6 1
83117860700 16.9671 74.4602 4.28769 1226051406 71.8255 142.546 6 1
83118553200 -42.0868 243.398 6.25316 1226058331 65.8902 -35.6553 6 1
83120195700 -22.8222 236.829 6.31038 1226061156 60.8916 -8.63403 6 1
83120376400 29.1553 195.411 13.4928 1226062963 67.2727 70.529 6 1
83122369300 31.2069 287.826 13.0007 1226082892 72.1035 63.5016 6 1
83141881500 28.3309 234.962 4.75124 1226250814 63.7348 94.6047 6 1
83142368700 29.1816 271.401 6.44477 1226255686 65.3206 79.0592 6 1
83145744300 13.8537 82.9967 4.6956 1226289442 63.1618 43.329 5 1
83146092700 38.1744 40.0324 10.9985 1226292926 74.8274 102.627 6 1
83146173600 -22.5406 134.345 5.90582 1226293735 65.6809 -11.2875 6 1
83147203400 -51.4188 223.511 8.40722 1226304033 79.3367 -57.2454 6 1
83147766800 -41.9726 209.666 4.199 1226309667 63.3734 -34.1785 6 1
83148002100 -8.32934 203.915 4.51069 1226312020 67.713 5.62134 6 1
83158209100 -0.958628 80.4104 4.3293 1226400490 68.9067 165.484 6 1
83165791200 -76.1921 168.82 6.36482 1226462711 63.1335 -77.1613 6 1
83166548400 11.7741 119.508 5.63485 1226470283 62.1021 41.0628 5 1
83166873100 -9.48533 150.028 5.86115 1226473530 60.0224 10.0613 6 1
83167086900 23.6466 86.906 5.87656 1226475668 60.0213 102.918 6 1
83171946300 -4.76763 303.512 5.9521 1226510662 61.518 15.5242 5 1
83172063600 -68.83 18.1481 5.72481 1226511835 69.0894 -72.2457 6 1
83172122400 26.3889 235.594 6.3474 1226512423 63.72 107.065 6 1
83176488400 -15.9711 140.311 6.61212 1226556083 60.7995 0.515804 6 1
83177587900 29.3763 157.801 4.59508 1226567078 73.3266 57.0051 6 1
83181436700 13.1947 159.831 4.17473 1226591966 78.3461 154.459 6 1
83182756600 16.593 326.09 16.1046 1226605165 67.696 41.9034 5 1
83183088900 20.7236 266.769 4.57998 1226608488 61.6623 119.139 6 1
83183185700 -66.2686 200.031 4.20248 1226609456 61.1649 -117.057 5 1
83183246400 -50.8993 203.215 8.78741 1226610063 67.5743 -132.578 6 1
83187574500 -19.3139 53.6313 6.27964 1226653344 61.1968 -175.779 5 1
83190108400 -28.0487 93.7542 4.06174 1226665083 64.1111 -162.721 6 1
83190418600 27.7922 194.574 39.3727 1226668185 63.9098 79.0551 6 1
83190913300 24.639 256.105 9.29334 1226673132 77.4886 42.8239 6 1
83191204800 -18.5944 126.384 6.82895 1226676047 79.3362 -164.678 6 1
83193469200 15.7868 261.399 23.1018 1226698691 69.3193 141.474 6 1
83193761100 34.2079 292.113 4.2222 1226701610 75.2599 116.131 6 1
83194373700 13.1093 36.7908 15.9953 1226707736 66.3944 37.7299 6 1
83194581500 4.03175 48.3337 4.09336 1226709814 61.7906 28.4763 6 1
83195509300 37.3 65.0605 12.7622 1226719092 77.3535 66.7913 6 1
83197438100 -26.9891 31.4259 5.18221 1226738380 71.2546 -159.696 6 1
83198426400 2.86488 223.901 9.73573 1226748263 72.2654 16.8743 6 1
83200795800 38.7077 179.739 9.53993 1226758357 76.3425 106.308 5 2
83201788000 23.8742 220.407 4.11531 1226768279 62.4588 111.953 6 1
83202681600 35.6014 248 4.37563 1226777215 76.5145 115.506 6 1
83203382700 -4.03063 20.9109 4.03222 1226784226 73.5089 6.86092 6 1
83204762100 40.168 15.9748 4.53255 1226798020 75.9847 82.097 6 1
83210829500 -49.9363 101.746 6.07393 1226845094 69.9567 -132.29 6 1
83215950800 33.6297 86.7502 4.3006 1226896307 74.445 64.2477 6 1
83217207500 13.3151 172.587 14.9551 1226908874 77.2003 26.7285 6 1
83220981500 16.1784 266.185 6.12694 1226933014 74.0419 33.8457 6 1
83221455500 -70.871 56.9205 4.0653 1226937754 73.7538 -92.4453 6 1
83228016000 19.8993 99.2102 4.2993 1227003359 69.5123 134.847 6 1
83245460800 5.33554 348.697 18.4202 1227150607 62.2849 150.006 5 2
83246777700 32.8823 58.8492 5.87175 1227163776 75.7074 119.992 6 1
83247395800 -69.872 294.48 8.60988 1227169957 74.8033 -88.0692 5 2
83247755100 27.3204 150.677 5.22641 1227173550 64.3184 74.4651 6 1
83248091700 -28.384 52.1883 9.64733 1227176916 79.0799 -152.839 6 1
83250781800 -28.1294 132.489 4.77607 1227190217 60.4002 -164.782 6 1
83250849000 -68.649 84.6088 8.63709 1227190889 67.8707 -109.303 5 2
83251184600 38.4145 232.567 5.064 1227194245 74.3893 80.9172 6 1
83252403000 -48.8856 15.5329 6.35642 1227206429 71.8352 -47.6518 6 1
83253395700 -28.2058 28.7573 4.76693 1227216356 62.6724 -16.6345 6 1
83256470900 28.3334 112.371 27.6475 1227247108 69.6476 61.8873 6 1
83257233800 -70.9441 280.891 10.4788 1227254737 73.3834 -85.5286 6 1
83257322800 -78.9407 286.34 11.8074 1227255627 65.6117 -87.5939 6 1
83261243100 -23.0702 303.995 4.78849 1227281230 68.4623 -13.7058 6 1
83262035600 -63.9091 106.627 4.62097 1227289155 78.2687 -102.46 6 1
83262864300 -32.9882 13.9828 24.5707 1227297442 65.4053 -24.1891 6 1
83264344900 -8.71242 279.966 31.0963 1227312248 72.303 178.235 5 1
83264642000 -2.753 303.998 4.98406 1227315219 66.4005 165.843 6 1
83264648601 16.212 331.373 4.42428 1227315285 61.6069 129.588 6 1
83264724900 20.2106 343.832 6.86729 1227316048 60.8721 118.586 5 2
83267907700 19.0769 188.244 10.3303 1227347876 69.068 44.3329 6 1
83270015000 -74.3441 20.6045 5.22083 1227355349 69.031 -97.3101 6 1
83271121400 24.7962 212.257 4.06192 1227366413 60.5773 98.8119 6 1
83275457100 -21.666 117.124 6.34333 1227409770 66.0401 -10.4079 6 1
83276082301 -64.4878 277.679 6.25293 1227416022 77.5642 -102.622 6 1
83276868000 -21.2706 32.0833 22.7307 1227423879 60.9531 -173.36 6 1
83281509800 -67.5123 122.741 4.37389 1227456697 66.3995 -112.193 6 1
83283274500 -65.0615 50.2998 13.2103 1227474344 61.8641 -61.7895 6 1
83284462400 -55.8499 243.968 11.4786 1227486223 74.499 -121.171 5 1
83284684600 -0.739144 315.598 4.021 1227488445 61.5648 158.609 6 1
83284910900 -50.3245 295.465 4.25173 1227490708 60.4184 -136.955 6 1
83284950500 -26.5154 105.209 10.3794 1227491104 70.1243 -19.0146 5 1
83286617000 -68.0922 276.838 7.33432 1227507769 76.5742 -92.1197 6 1
83286768200 -14.0049 175.093 7.24693 1227509281 71.8465 -4.59649 6 1
83288487500 -70.7411 14.0884 16.5377 1227526474 72.5424 -98.2859 6 1
83290475000 29.4446 165.935 4.0534 1227532749 70.5016 117.274 6 1
83290926700 -52.9316 90.3686 7.76813 1227537266 79.3976 -120.486 6 1
83291321100 9.10918 294.148 4.4938 1227541210 74.1481 23.7159 6 1
83291867500 -15.5974 171.651 4.7774 1227546674 74.8167 -171.41 6 1
83295694500 -81.6613 280.714 5.79795 1227584944 60.6449 -96.9857 6 1
83296267001 -36.627 338.966 9.21445 1227590669 75.8077 -144.912 6 1
83296635100 -63.6331 306.155 4.27768 1227594350 77.6841 -104.377 6 1
83296739000 27.5109 85.3017 4.15383 1227595389 63.7909 101.946 6 1
83296997101 -55.261 207.363 6.78012 1227597970 66.4256 -52.1392 6 1
83297780800 -81.4612 276.047 5.5525 1227605807 60.9999 -83.1215 6 1
83298488500 6.76866 98.4516 4.63585 1227612884 79.5052 163.877 6 1
83300509200 -12.3591 276.954 6.90034 1227619491 73.8849 -3.93508 6 1
83302965800 13.3039 340.756 6.12306 1227644057 61.5936 44.6348 5 1
83304981600 2.23424 325.64 5.51105 1227664215 66.7959 159.212 6 1
83312066900 17.758 233.247 5.78637 1227721468 60.577 124.169 6 1
83313410400 24.4192 337.282 5.12999 1227734903 61.8019 72.4243 6 1
83316475900 -44.0508 181.737 4.19596 1227765558 68.4828 -39.5356 6 1
83317444900 -55.0299 229.459 5.27529 1227775248 67.245 -52.345 6 1
83318136200 35.6271 137.498 6.78856 1227782161 73.3443 107.066 6 1
83320042301 27.102 172.192 4.09775 1227787622 62.8505 98.3636 6 1
83322013200 31.863 280.276 8.90705 1227807331 69.0682 74.2409 6 1
83322106400 -14.3915 336.717 6.50997 1227808263 65.4831 -0.698121 6 1
83322263400 -69.9336 163.326 14.1709 1227809833 63.5024 -111.113 6 1
83323584800 39.1422 331.167 4.03613 1227823047 74.4312 87.9012 6 1
83324248900 -55.0039 238.67 6.6155 1227829688 75.1947 -121.704 6 1
83324553100 -59.3811 244.477 4.2336 1227832730 74.8795 -115.76 5 1
83327690200 -21.9485 71.4143 5.31616 1227864101 60.5801 -172.709 6 1
83328140700 16.2222 221.135 4.89791 1227868606 78.2201 29.7906 6 1
83328162700 -14.4926 230.052 9.5751 1227868826 65.6731 -0.962823 6 1
83332347800 -14.8153 212.424 4.44213 1227897077 61.5925 178.495 5 2
83335064500 34.403 9.31238 5.31738 1227924244 72.6389 108.943 6 1
83336940500 33.4726 79.8614 4.60801 1227943004 74.1997 115.594 6 1
83342131800 4.89595 323.918 5.07791 1227981317 64.6642 26.7591 6 1
83342345600 -72.6303 23.2516 9.78949 1227983455 60.6722 -70.6386 6 1
83342577000 -1.29041 342.891 5.08906 1227985769 60.8242 21.2848 5 1
83342889600 6.46513 348.858 5.67642 1227988895 61.017 33.3047 6 1
83347709800 -46.042 54.7803 6.48426 1228037097 64.2602 -140.369 6 1
83348584700 22.8527 233.462 9.71683 1228045846 77.4164 40.1676 6 1
83350721100 19.2958 251.915 5.46131 1228053610 66.4633 48.5204 6 1
83350981000 -63.1444 86.9736 5.00523 1228056209 75.4855 -109.001 6 1
83356804700 24.726 108.934 5.00521 1228114446 60.0383 86.9727 6 1
83357779100 -13.8575 217.603 4.06229 1228124190 66.5222 -0.732595 6 1
83360834700 -52.3643 128.241 10.9925 1228141146 62.4444 -133.53 6 1
83367187000 -63.9115 251.159 6.30228 1228204669 72.7533 -68.7714 6 1
83370230200 22.4854 240.153 4.11256 1228221501 72.8074 45.1448 6 1
83370438700 22.1825 244.727 4.38772 1228223586 70.2467 48.1612 6 1
83370821900 32.3013 229.487 5.01208 1228227418 68.3981 79.6167 6 1
83373198800 -25.7234 222.211 5.29074 1228251187 79.3708 -155.913 5 1
83374209800 24.629 348.607 4.52704 1228261297 60.7775 101.458 6 1
83374239100 -71.9124 107.827 5.36673 1228261590 61.674 -70.2883 6 1
83374302400 -5.61801 75.2799 5.48655 1228262223 71.9282 5.99916 6 1
83380491700 -54.6818 313.127 4.19193 1228310516 70.9777 -54.4114 6 1
83382366800 -14.7497 205.225 4.57618 1228329267 72.1648 -174.254 6 1
83384082100 17.9033 308.699 4.8104 1228346420 69.0854 137.696 6 1
83385994300 8.19659 11.8616 4.68663 1228365542 73.6733 157.112 6 1
83388439400 -58.269 86.2519 14.0619 1228389993 61.1185 -126.909 6 1
83392784900 25.2112 254.368 4.93065 1228419848 75.4223 133.719 6 1
83393112300 30.2781 356.665 19.1589 1228423122 76.0138 54.3207 6 1
83395640700 29.0334 54.086 5.04306 1228448406 64.6479 97.0332 6 1
83396464800 -52.1419 182.188 6.57001 1228456647 60.847 -45.4653 6 1
83396803100 19.5732 70.3824 6.50713 1228460030 66.4197 130.88 6 1
83397844200 21.1689 107.692 6.69773 1228470441 71.145 134.877 6 1
83400633800 -6.6645 276.401 4.20122 1228484737 64.4021 10.4278 6 1
83401682600 -65.4667 47.1247 5.50664 1228495225 76.6485 -77.7382 6 1
83402779600 -22.6605 222.16 5.49056 1228506195 69.8258 -165.94 6 1
83404128800 -59.6111 135.767 4.4698 1228519687 78.5956 -69.2296 6 1
83404180700 30.8243 12.8913 6.47748 1228520206 66.9612 79.2325 6 1
83406226300 -54.1594 320.547 6.29986 1228540662 79.337 -118.713 6 1
83407044300 -56.717 2.86322 4.52771 1228548842 74.2622 -120.188 5 1
83407413900 -62.0532 232.173 6.01991 1228552538 61.8664 -58.0775 6 1
83407961600 37.8349 125.805 4.04415 1228558015 79.4104 116.33 6 1
83407962400 -67.1286 321.487 48.2419 1228558023 76.7228 -82.9661 5 1
83423792300 43.3785 355.263 5.80634 1228689122 78.9809 83.9542 6 1
83427563700 10.1289 201.59 6.98134 1228726836 70.2972 28.8047 5 1
83430059300 30.6279 168.584 4.17622 1228738192 69.4943 111.508 6 1
83435217100 -61.6387 151.106 5.22555 1228789770 65.3371 -59.4521 5 2
83435931400 8.71733 144.054 5.79131 1228796913 76.5268 21.1101 6 1
83438239600 -10.1169 239.931 4.90859 1228819995 64.6743 5.53708 6 1
83438445100 -56.5222 86.8498 4.85657 1228822050 64.0691 -127.62 6 1
83442225100 30.4063 276.553 12.8765 1228846250 65.9884 96.6317 6 1
83443750600 -60.2642 103.88 6.82796 1228861505 71.337 -62.0787 6 1
83444191600 -31.3231 286.537 4.22905 1228865915 64.4866 -158.403 6 1
83450328400 0.193338 257.964 7.12704 1228913683 60.4265 23.9411 6 1
83451644900 -72.787 13.248 4.42715 1228926848 62.7959 -72.1546 6 1
83452925600 -71.7861 178.184 5.11997 1228939655 68.5488 -103.578 6 1
83453419501 -53.9357 72.2916 9.95446 1228944594 66.3536 -50.4563 6 1
83454713400 20.9541 53.2745 6.23987 1228957533 60.909 63.425 6 1
83455574800 -29.9845 326.209 9.31792 1228966147 79.267 -150.731 6 1
83455696100 -56.5572 174.259 4.68946 1228967360 68.4333 -55.022 6 1
83456852801 33.1915 101.589 12.3073 1228978927 70.1291 104.483 6 1
83457979100 -22.8081 233.821 6.16562 1228990190 60.3083 -8.24762 6 1
83461206700 16.3133 201.376 4.22539 1229008866 64.9276 134.734 6 1
83461833500 18.6167 321.532 4.07583 1229015134 73.2283 38.4092 6 1
83462656400 3.16513 231.401 5.42074 1229023363 77.4195 166.88 6 1
83464439600 -19.4388 97.7658 4.09815 1229041195 70.7393 -10.6457 6 1
83466793000 -31.0445 38.8976 8.51369 1229064729 63.3178 -159.416 5 2
83470198600 30.1457 198.55 6.10449 1229085185 65.4702 93.1525 6 1
83470327500 -40.2943 118.562 9.0383 1229086474 67.202 -145.807 6 1
83470668700 -38.9298 302.969 4.4626 1229089886 62.8069 -30.1302 6 1
83470687700 -58.0463 331.929 8.41125 1229090076 69.8475 -57.9275 5 2
83471082900 -33.9568 337.522 7.61849 1229094028 77.3018 -32.812 6 1
83472704600 -52.4311 216.52 5.17104 1229110245 62.8045 -133.274 6 1
83475269100 -74.0285 171.723 9.65552 1229135890 63.2981 -74.2206 6 1
83476092400 -50.7446 1.86186 5.75921 1229144123 61.2703 -136.06 6 1
83478129400 26.1051 178.467 7.57299 1229164493 61.5553 84.6429 6 1
83480746700 -51.4176 341.77 8.59114 1229177066 76.8345 -54.8606 6 1
83481605600 -43.8445 349.676 6.90852 1229185655 65.168 -37.4172 5 1
83481963800 30.5141 267.149 6.16029 1229189237 66.3632 98.8867 6 1
83487258800 21.6486 168.575 9.52167 1229242187 63.9307 58.0665 5 2
83487859300 4.11663 226.378 6.49794 1229248192 71.1816 19.4943 6 1
83488106400 34.2527 141.58 5.09296 1229250663 75.5421 116.623 5 1
83488596000 -63.2956 289.566 9.92099 1229255559 61.439 -59.4045 6 1
83492599400 30.3701 336.127 4.83289 1229281993 72.1911 61.317 6 1
83492953300 -80.7826 102.926 4.77745 1229285532 62.3627 -83.8985 6 1
83493440700 35.7118 329.559 6.13826 1229290406 71.5397 98.3233 6 1
83493829300 1.37554 282.595 10.3455 1229294292 76.9554 168.819 6 1
83494604500 8.48966 320.483 24.752 1229302044 77.0144 159.605 5 1
83496688100 15.9671 176.497 5.52143 1229322880 77.5497 30.066 6 1
83506662100 31.3127 119.429 4.18832 1229409020 66.7002 85.7636 6 1
83508411100 33.2276 170.066 9.27288 1229426510 70.4965 105.812 6 1
83508532000 34.0245 216.554 4.54789 1229427719 72.6926 69.7015 5 1
83511482800 27.7204 256.976 14.9556 1229443627 63.0142 92.4716 5 1
83511637100 9.59994 322.686 8.24695 1229445170 69.8212 28.5089 5 1
83513629900 -15.9303 281.224 5.49443 1229465098 63.0483 -178.986 6 1
83517839400 29.175 181.909 4.3768 1229507193 66.3569 73.9508 6 1
83518347300 -23.6029 103.654 6.8356 1229512272 70.8964 -164.092 6 1
83520601100 -34.3504 124.297 4.19229 1229521210 77.4951 -146.565 5 1
83522397700 -54.4827 187.908 5.54829 1229539176 72.4495 -124.731 6 1
83525547600 -76.8507 302.907 4.36809 1229570675 63.3048 -101.675 5 1
83525990400 31.8372 81.2495 4.40161 1229575103 67.4589 96.9244 6 1
83530676700 -10.9539 311.924 4.68836 1229608366 78.9807 -5.70652 6 1
83534255400 -20.2963 89.1015 4.78957 1229644153 63.9527 -7.31707 6 1
83537528000 -38.1866 60.9634 11.611 1229676879 71.1733 -146.023 5 2
83540406300 27.345 180.325 10.6804 1229692062 71.7417 124.365 6 1
83540671300 20.8818 259.288 5.58503 1229694712 63.2652 57.6403 6 1
83542701500 -57.7045 195.683 32.5158 1229715014 73.4209 -119.589 6 1
83542965201 -65.6763 118.003 4.98983 1229717651 77.0263 -79.1853 6 1
83543669700 -0.213456 64.2485 5.39729 1229724696 74.0185 11.4001 6 1
83544848400 27.9924 50.1123 4.24119 1229736483 63.5941 83.0266 5 2
83545143600 11.303 101.248 4.42283 1229739435 63.6142 38.2081 6 1
83547074400 -20.4672 67.7449 4.37788 1229758743 61.0052 -174.383 6 1
83550431400 -21.3861 307.685 9.07952 1229778713 76.4519 -16.7986 6 1
83552148800 20.4748 232.336 5.27032 1229795887 78.853 144.842 6 1
83552860400 -77.4392 99.3658 8.24733 1229803003 64.4994 -80.7951 6 1
83554004801 16.5125 61.171 4.64142 1229814447 71.7143 36.8759 6 1
83555057900 -69.7021 196.116 68.6704 1229824978 71.6965 -77.3988 6 1
83555222400 17.213 20.4721 4.03178 1229826623 64.2844 132.049 6 1
