# lg(E/GeV)  E^2 (GeV cm-2 sr-1 s-1)  (zmax = 1, m = 3) 
9.3350 	 2.5513E-11 	  
9.3494 	 2.5533E-11 	  
9.3638 	 2.5539E-11 	  
9.3783 	 2.5532E-11 	  
9.3927 	 2.5512E-11 	  
9.4071 	 2.5478E-11 	  
9.4215 	 2.5431E-11 	  
9.4360 	 2.5370E-11 	  
9.4504 	 2.5295E-11 	  
9.4648 	 2.5206E-11 	  
9.4793 	 2.5103E-11 	  
9.4937 	 2.4985E-11 	  
9.5081 	 2.4853E-11 	  
9.5225 	 2.4707E-11 	  
9.5370 	 2.4545E-11 	  
9.5514 	 2.4369E-11 	  
9.5658 	 2.4178E-11 	  
9.5803 	 2.3972E-11 	  
9.5947 	 2.3750E-11 	  
