#i	X	Y	Z
0	-7.541	3.807	0.962
0	-7.537	3.809	0.966
0	-7.534	3.812	0.970
0	-7.531	3.816	0.974
0	-7.530	3.820	0.977
0	-7.529	3.824	0.981
0	-7.529	3.828	0.983
0	-7.529	3.833	0.986
0	-7.530	3.838	0.987
0	-7.532	3.843	0.988
0	-7.533	3.848	0.989
0	-7.536	3.853	0.989
0	-7.538	3.858	0.988
0	-7.542	3.863	0.987
0	-7.544	3.867	0.986
0	-7.547	3.871	0.985
0	-7.550	3.875	0.983
0	-7.553	3.879	0.981
0	-7.556	3.883	0.979
0	-7.559	3.888	0.977
0	-7.561	3.892	0.975
0	-7.563	3.896	0.972
0	-7.564	3.899	0.970
0	-7.565	3.900	0.969
0	-7.565	3.900	0.969
0	-7.565	3.901	0.969
0	-7.566	3.901	0.968
0	-7.567	3.905	0.965
0	-7.568	3.909	0.962
0	-7.569	3.913	0.958
0	-7.570	3.916	0.953
0	-7.571	3.919	0.949
0	-7.571	3.922	0.943
0	-7.571	3.925	0.936
0	-7.571	3.926	0.930
0	-7.569	3.926	0.919
0	-7.566	3.926	0.912
0	-7.562	3.925	0.905
0	-7.560	3.925	0.902
0	-7.559	3.925	0.900
0	-7.558	3.925	0.900
0	-7.558	3.924	0.899
0	-7.557	3.924	0.899
0	-7.554	3.923	0.895
0	-7.550	3.922	0.892
0	-7.545	3.920	0.889
0	-7.540	3.918	0.888
0	-7.535	3.917	0.887
0	-7.530	3.916	0.887
0	-7.524	3.915	0.888
0	-7.518	3.916	0.890
0	-7.513	3.916	0.891
0	-7.506	3.918	0.892
0	-7.502	3.920	0.892
0	-7.501	3.920	0.892
0	-7.500	3.920	0.892
0	-7.498	3.921	0.891
0	-7.497	3.922	0.891
0	-7.494	3.924	0.890
0	-7.489	3.927	0.887
0	-7.485	3.931	0.883
0	-7.483	3.935	0.879
0	-7.481	3.939	0.872
0	-7.479	3.943	0.866
0	-7.479	3.945	0.861
0	-7.479	3.949	0.854
0	-7.479	3.952	0.847
0	-7.480	3.955	0.841
0	-7.481	3.959	0.836
0	-7.483	3.963	0.832
0	-7.484	3.968	0.828
0	-7.485	3.973	0.824
0	-7.487	3.978	0.822
0	-7.488	3.984	0.819
0	-7.490	3.989	0.816
0	-7.491	3.993	0.814
0	-7.492	3.998	0.812
0	-7.493	4.004	0.810
0	-7.494	4.010	0.808
0	-7.494	4.018	0.807
0	-7.493	4.023	0.806
0	-7.492	4.029	0.804
0	-7.490	4.036	0.803
0	-7.489	4.043	0.801
0	-7.487	4.049	0.801
0	-7.485	4.056	0.800
0	-7.483	4.062	0.801
0	-7.480	4.070	0.802
0	-7.478	4.074	0.803
0	-7.475	4.080	0.804
0	-7.472	4.083	0.805
0	-7.470	4.087	0.806
0	-7.467	4.091	0.808
0	-7.463	4.095	0.809
0	-7.458	4.099	0.810
0	-7.457	4.100	0.810
0	-7.456	4.100	0.810
0	-7.455	4.101	0.811
0	-7.453	4.102	0.811
0	-7.450	4.103	0.812
0	-7.445	4.106	0.814
0	-7.439	4.109	0.816
0	-7.433	4.112	0.819
0	-7.429	4.115	0.822
0	-7.426	4.118	0.825
0	-7.422	4.122	0.829
0	-7.420	4.126	0.834
0	-7.418	4.130	0.839
0	-7.417	4.135	0.844
0	-7.416	4.139	0.849
0	-7.415	4.143	0.854
0	-7.415	4.148	0.858
0	-7.415	4.151	0.861
0	-7.416	4.155	0.864
0	-7.417	4.159	0.867
0	-7.419	4.163	0.869
0	-7.422	4.167	0.871
0	-7.426	4.171	0.872
0	-7.432	4.175	0.871
0	-7.438	4.177	0.869
0	-7.443	4.178	0.866
0	-7.449	4.179	0.862
0	-7.452	4.179	0.858
0	-7.456	4.178	0.853
0	-7.459	4.178	0.847
0	-7.460	4.178	0.842
0	-7.461	4.178	0.837
0	-7.461	4.178	0.830
0	-7.460	4.177	0.824
0	-7.458	4.177	0.818
0	-7.456	4.176	0.813
0	-7.453	4.174	0.806
0	-7.449	4.173	0.801
0	-7.443	4.171	0.794
0	-7.437	4.170	0.790
0	-7.431	4.170	0.788
0	-7.424	4.170	0.786
0	-7.418	4.171	0.787
0	-7.411	4.173	0.788
0	-7.405	4.175	0.791
0	-7.401	4.177	0.794
0	-7.397	4.181	0.798
0	-7.395	4.186	0.803
0	-7.394	4.190	0.806
0	-7.394	4.195	0.809
0	-7.395	4.199	0.810
0	-7.395	4.200	0.810
0	-7.395	4.201	0.811
0	-7.396	4.202	0.811
0	-7.397	4.207	0.812
0	-7.399	4.211	0.813
0	-7.404	4.219	0.815
0	-7.406	4.222	0.815
0	-7.410	4.227	0.817
0	-7.415	4.232	0.818
0	-7.418	4.235	0.819
0	-7.422	4.238	0.820
0	-7.426	4.241	0.822
0	-7.430	4.244	0.823
0	-7.435	4.246	0.824
0	-7.439	4.249	0.825
0	-7.443	4.251	0.827
0	-7.448	4.253	0.828
0	-7.451	4.255	0.829
0	-7.455	4.258	0.830
0	-7.459	4.261	0.831
0	-7.465	4.265	0.832
0	-7.470	4.270	0.833
0	-7.475	4.274	0.833
0	-7.479	4.279	0.833
0	-7.484	4.283	0.833
0	-7.489	4.288	0.832
0	-7.493	4.291	0.830
0	-7.497	4.295	0.829
0	-7.499	4.297	0.828
0	-7.500	4.298	0.828
0	-7.500	4.298	0.828
0	-7.501	4.299	0.828
0	-7.501	4.299	0.827
0	-7.502	4.300	0.827
0	-7.502	4.300	0.827
0	-7.503	4.301	0.826
0	-7.506	4.304	0.825
0	-7.510	4.307	0.822
0	-7.514	4.311	0.819
0	-7.518	4.314	0.814
0	-7.522	4.317	0.810
0	-7.526	4.320	0.806
0	-7.530	4.322	0.800
0	-7.534	4.324	0.795
0	-7.537	4.326	0.790
0	-7.541	4.327	0.784
0	-7.544	4.327	0.778
0	-7.548	4.326	0.773
0	-7.551	4.325	0.769
0	-7.554	4.324	0.765
0	-7.557	4.323	0.761
0	-7.560	4.321	0.757
0	-7.563	4.319	0.754
0	-7.567	4.316	0.751
0	-7.570	4.312	0.750
0	-7.573	4.307	0.748
0	-7.576	4.303	0.747
0	-7.579	4.298	0.746
0	-7.582	4.293	0.745
0	-7.585	4.286	0.745
0	-7.589	4.279	0.746
0	-7.592	4.272	0.747
0	-7.595	4.266	0.749
0	-7.599	4.261	0.751
0	-7.603	4.256	0.752
0	-7.607	4.252	0.753
0	-7.611	4.248	0.753
0	-7.615	4.243	0.752
0	-7.620	4.236	0.750
0	-7.622	4.233	0.748
0	-7.625	4.229	0.745
0	-7.628	4.225	0.742
0	-7.629	4.222	0.738
0	-7.630	4.218	0.734
0	-7.630	4.215	0.729
0	-7.629	4.212	0.725
0	-7.628	4.208	0.721
0	-7.627	4.204	0.717
0	-7.626	4.201	0.715
0	-7.625	4.200	0.714
0	-7.625	4.199	0.714
0	-7.625	4.199	0.713
0	-7.624	4.194	0.711
0	-7.623	4.189	0.708
0	-7.623	4.182	0.705
0	-7.624	4.174	0.703
0	-7.625	4.168	0.702
0	-7.627	4.162	0.703
0	-7.629	4.156	0.704
0	-7.631	4.151	0.706
0	-7.634	4.146	0.707
0	-7.637	4.141	0.709
0	-7.640	4.136	0.710
0	-7.643	4.132	0.712
0	-7.647	4.127	0.714
0	-7.651	4.123	0.715
0	-7.655	4.118	0.716
0	-7.659	4.114	0.717
0	-7.663	4.109	0.718
0	-7.667	4.105	0.719
0	-7.669	4.101	0.721
0	-7.670	4.100	0.721
0	-7.674	4.094	0.724
0	-7.679	4.088	0.727
0	-7.683	4.082	0.730
0	-7.687	4.077	0.733
0	-7.691	4.073	0.736
0	-7.694	4.069	0.739
0	-7.697	4.065	0.741
0	-7.700	4.061	0.745
0	-7.703	4.057	0.748
0	-7.706	4.053	0.753
0	-7.710	4.050	0.758
0	-7.713	4.047	0.764
0	-7.717	4.045	0.770
0	-7.721	4.043	0.775
0	-7.726	4.041	0.780
0	-7.732	4.039	0.785
0	-7.738	4.037	0.788
0	-7.744	4.034	0.792
0	-7.750	4.031	0.796
0	-7.755	4.027	0.798
0	-7.758	4.025	0.800
0	-7.759	4.024	0.800
0	-7.761	4.021	0.801
0	-7.764	4.018	0.802
0	-7.767	4.014	0.803
0	-7.770	4.008	0.803
0	-7.772	4.002	0.804
0	-7.772	4.000	0.804
0	-7.773	3.998	0.804
0	-7.774	3.995	0.804
0	-7.775	3.988	0.804
0	-7.776	3.981	0.805
0	-7.776	3.974	0.806
0	-7.776	3.969	0.807
0	-7.775	3.963	0.809
0	-7.774	3.957	0.812
0	-7.771	3.951	0.816
0	-7.767	3.947	0.820
0	-7.764	3.945	0.825
0	-7.761	3.944	0.830
0	-7.758	3.944	0.835
0	-7.756	3.946	0.842
0	-7.755	3.948	0.847
0	-7.756	3.952	0.854
0	-7.758	3.956	0.859
0	-7.761	3.960	0.863
0	-7.765	3.964	0.867
0	-7.770	3.970	0.870
0	-7.774	3.974	0.871
0	-7.778	3.978	0.872
0	-7.782	3.983	0.872
0	-7.785	3.987	0.871
0	-7.790	3.992	0.869
0	-7.794	3.995	0.868
0	-7.799	3.998	0.866
0	-7.803	4.001	0.864
0	-7.807	4.003	0.862
0	-7.811	4.005	0.861
0	-7.816	4.007	0.859
0	-7.821	4.008	0.858
0	-7.826	4.009	0.856
0	-7.832	4.010	0.854
0	-7.837	4.011	0.852
0	-7.843	4.011	0.849
0	-7.847	4.010	0.847
0	-7.851	4.009	0.844
0	-7.855	4.007	0.840
0	-7.859	4.004	0.835
0	-7.863	4.001	0.830
0	-7.866	3.996	0.824
0	-7.867	3.990	0.819
0	-7.867	3.985	0.815
0	-7.865	3.978	0.812
0	-7.863	3.972	0.811
0	-7.858	3.966	0.811
0	-7.854	3.961	0.812
0	-7.850	3.957	0.814
0	-7.846	3.953	0.817
0	-7.841	3.950	0.821
0	-7.836	3.947	0.826
0	-7.833	3.945	0.830
0	-7.830	3.944	0.834
0	-7.826	3.943	0.839
0	-7.823	3.943	0.845
0	-7.819	3.945	0.851
0	-7.816	3.948	0.858
0	-7.815	3.951	0.863
0	-7.814	3.955	0.868
0	-7.814	3.958	0.872
0	-7.814	3.961	0.876
0	-7.815	3.966	0.882
0	-7.817	3.975	0.890
0	-7.820	3.982	0.894
0	-7.822	3.988	0.896
0	-7.825	3.993	0.897
0	-7.831	4.002	0.898
0	-7.836	4.008	0.898
0	-7.842	4.013	0.897
0	-7.847	4.017	0.895
0	-7.851	4.020	0.894
0	-7.855	4.022	0.892
0	-7.859	4.025	0.890
0	-7.864	4.027	0.887
0	-7.869	4.030	0.885
0	-7.873	4.032	0.881
0	-7.878	4.034	0.878
0	-7.882	4.036	0.874
0	-7.885	4.037	0.870
0	-7.889	4.038	0.865
0	-7.893	4.038	0.858
0	-7.896	4.038	0.853
0	-7.897	4.036	0.846
0	-7.898	4.033	0.841
0	-7.897	4.031	0.836
0	-7.896	4.027	0.832
0	-7.895	4.024	0.829
0	-7.891	4.019	0.826
0	-7.886	4.014	0.824
0	-7.882	4.010	0.824
0	-7.877	4.007	0.825
0	-7.872	4.004	0.827
0	-7.868	4.001	0.830
0	-7.864	3.999	0.833
0	-7.860	3.997	0.837
0	-7.857	3.996	0.842
0	-7.856	3.995	0.848
0	-7.855	3.995	0.854
0	-7.854	3.995	0.860
0	-7.854	3.997	0.866
0	-7.855	3.999	0.871
0	-7.858	4.002	0.877
0	-7.861	4.005	0.883
0	-7.865	4.008	0.887
0	-7.868	4.010	0.890
0	-7.873	4.013	0.894
0	-7.878	4.015	0.898
0	-7.881	4.016	0.900
0	-7.881	4.017	0.900
0	-7.882	4.017	0.900
0	-7.883	4.017	0.901
0	-7.885	4.018	0.902
0	-7.889	4.020	0.904
0	-7.893	4.023	0.906
0	-7.899	4.025	0.907
0	-7.900	4.026	0.908
0	-7.901	4.026	0.908
0	-7.902	4.026	0.908
0	-7.906	4.028	0.909
0	-7.911	4.029	0.909
0	-7.918	4.030	0.908
0	-7.923	4.030	0.907
0	-7.930	4.031	0.905
0	-7.935	4.031	0.902
0	-7.941	4.031	0.899
0	-7.942	4.031	0.898
0	-7.944	4.031	0.897
0	-7.946	4.031	0.895
0	-7.950	4.031	0.890
0	-7.953	4.031	0.886
0	-7.956	4.030	0.882
0	-7.957	4.029	0.877
0	-7.958	4.028	0.872
0	-7.958	4.027	0.869
0	-7.957	4.025	0.865
0	-7.957	4.023	0.862
0	-7.956	4.018	0.858
0	-7.955	4.015	0.856
0	-7.955	4.014	0.856
0	-7.955	4.013	0.855
0	-7.955	4.010	0.854
0	-7.954	4.005	0.853
0	-7.955	3.998	0.853
0	-7.956	3.990	0.853
0	-7.958	3.985	0.854
0	-7.960	3.981	0.854
0	-7.961	3.977	0.855
0	-7.963	3.973	0.855
0	-7.964	3.969	0.856
0	-7.966	3.964	0.857
0	-7.968	3.959	0.859
0	-7.970	3.955	0.861
0	-7.972	3.950	0.863
0	-7.976	3.946	0.868
0	-7.979	3.942	0.871
0	-7.983	3.937	0.874
0	-7.987	3.933	0.877
0	-7.990	3.928	0.881
0	-7.994	3.924	0.884
0	-7.998	3.920	0.888
0	-8.000	3.919	0.890
0	-8.000	3.918	0.890
0	-8.001	3.917	0.891
0	-8.002	3.916	0.892
0	-8.004	3.914	0.895
0	-8.008	3.911	0.898
0	-8.011	3.909	0.902
0	-8.014	3.907	0.906
0	-8.017	3.905	0.910
0	-8.022	3.903	0.916
0	-8.025	3.901	0.919
0	-8.029	3.900	0.923
0	-8.029	3.900	0.923
0	-8.030	3.900	0.924
0	-8.031	3.900	0.925
0	-8.036	3.899	0.928
0	-8.041	3.898	0.930
0	-8.045	3.898	0.932
0	-8.046	3.898	0.932
0	-8.049	3.898	0.932
0	-8.053	3.897	0.932
0	-8.057	3.897	0.932
0	-8.062	3.897	0.932
0	-8.068	3.897	0.932
0	-8.073	3.898	0.932
0	-8.078	3.899	0.931
0	-8.081	3.900	0.930
0	-8.082	3.900	0.930
0	-8.083	3.900	0.929
0	-8.084	3.900	0.929
0	-8.087	3.901	0.928
0	-8.091	3.902	0.927
0	-8.095	3.903	0.927
0	-8.099	3.904	0.927
0	-8.103	3.906	0.927
0	-8.107	3.907	0.928
0	-8.111	3.908	0.928
0	-8.115	3.909	0.929
0	-8.119	3.909	0.931
0	-8.123	3.910	0.933
0	-8.127	3.910	0.935
0	-8.130	3.909	0.938
0	-8.134	3.908	0.944
0	-8.135	3.905	0.951
0	-8.134	3.903	0.955
0	-8.132	3.901	0.959
0	-8.130	3.900	0.963
0	-8.127	3.898	0.966
0	-8.123	3.897	0.970
0	-8.118	3.896	0.972
0	-8.112	3.896	0.975
0	-8.106	3.895	0.976
0	-8.102	3.896	0.977
0	-8.101	3.896	0.977
0	-8.100	3.896	0.977
0	-8.099	3.896	0.977
0	-8.098	3.896	0.977
0	-8.095	3.896	0.977
0	-8.090	3.896	0.978
0	-8.085	3.897	0.979
0	-8.080	3.898	0.982
0	-8.076	3.899	0.985
0	-8.074	3.900	0.987
0	-8.074	3.900	0.987
0	-8.073	3.900	0.988
0	-8.072	3.901	0.989
0	-8.069	3.903	0.993
0	-8.066	3.905	0.997
0	-8.063	3.907	1.003
0	-8.060	3.907	1.010
0	-8.058	3.907	1.016
0	-8.055	3.905	1.022
0	-8.054	3.903	1.026
0	-8.052	3.900	1.030
0	-8.051	3.897	1.034
0	-8.050	3.895	1.037
0	-8.050	3.893	1.038
0	-8.049	3.892	1.040
0	-8.049	3.890	1.041
0	-8.047	3.885	1.045
0	-8.045	3.880	1.048
0	-8.043	3.873	1.051
0	-8.040	3.866	1.054
0	-8.038	3.860	1.056
0	-8.035	3.852	1.058
0	-8.033	3.844	1.061
0	-8.032	3.838	1.063
0	-8.031	3.832	1.064
0	-8.030	3.825	1.066
0	-8.029	3.818	1.068
0	-8.030	3.812	1.069
0	-8.030	3.807	1.070
0	-8.031	3.800	1.072
0	-8.033	3.794	1.074
0	-8.036	3.788	1.078
0	-8.038	3.783	1.082
0	-8.041	3.779	1.086
0	-8.043	3.774	1.092
0	-8.045	3.771	1.098
0	-8.047	3.767	1.105
0	-8.048	3.764	1.112
0	-8.048	3.761	1.119
0	-8.049	3.759	1.126
0	-8.049	3.757	1.134
0	-8.049	3.755	1.139
0	-8.048	3.753	1.146
0	-8.047	3.751	1.152
0	-8.047	3.749	1.158
0	-8.046	3.746	1.163
0	-8.045	3.744	1.169
0	-8.044	3.741	1.177
0	-8.043	3.738	1.183
0	-8.043	3.735	1.190
0	-8.042	3.731	1.197
0	-8.042	3.730	1.199
0	-8.042	3.730	1.200
0	-8.042	3.729	1.201
0	-8.042	3.728	1.202
0	-8.042	3.726	1.207
0	-8.043	3.723	1.211
0	-8.044	3.722	1.215
0	-8.046	3.719	1.220
0	-8.049	3.716	1.225
0	-8.053	3.714	1.230
0	-8.056	3.711	1.235
0	-8.060	3.708	1.239
0	-8.063	3.705	1.243
0	-8.066	3.701	1.248
0	-8.069	3.697	1.252
0	-8.071	3.692	1.256
0	-8.074	3.686	1.261
0	-8.077	3.680	1.265
0	-8.080	3.674	1.269
0	-8.082	3.670	1.273
0	-8.085	3.666	1.277
0	-8.088	3.662	1.281
0	-8.092	3.658	1.287
0	-8.095	3.656	1.291
0	-8.098	3.654	1.294
0	-8.101	3.651	1.298
0	-8.105	3.648	1.303
0	-8.108	3.645	1.307
0	-8.111	3.642	1.311
0	-8.115	3.639	1.316
0	-8.119	3.637	1.321
0	-8.124	3.634	1.325
0	-8.129	3.633	1.329
0	-8.136	3.631	1.333
0	-8.143	3.629	1.336
0	-8.150	3.627	1.338
0	-8.158	3.623	1.339
0	-8.164	3.620	1.339
0	-8.168	3.616	1.339
0	-8.172	3.611	1.338
0	-8.175	3.607	1.338
0	-8.177	3.602	1.338
0	-8.178	3.600	1.338
0	-8.179	3.597	1.339
0	-8.180	3.594	1.339
0	-8.182	3.589	1.340
0	-8.184	3.584	1.341
0	-8.187	3.579	1.342
0	-8.190	3.575	1.343
0	-8.194	3.570	1.344
0	-8.198	3.565	1.345
0	-8.203	3.561	1.346
0	-8.211	3.555	1.346
0	-8.215	3.553	1.346
0	-8.219	3.551	1.347
0	-8.226	3.548	1.346
0	-8.231	3.546	1.346
0	-8.237	3.545	1.345
0	-8.243	3.544	1.343
0	-8.250	3.543	1.341
0	-8.256	3.542	1.340
0	-8.261	3.542	1.338
0	-8.268	3.541	1.337
0	-8.275	3.541	1.335
0	-8.282	3.541	1.333
0	-8.290	3.542	1.331
0	-8.296	3.542	1.329
0	-8.301	3.542	1.329
0	-8.307	3.543	1.328
0	-8.312	3.543	1.328
0	-8.316	3.543	1.328
0	-8.321	3.543	1.328
0	-8.328	3.543	1.329
0	-8.337	3.542	1.330
0	-8.343	3.540	1.333
0	-8.350	3.539	1.335
0	-8.355	3.537	1.338
0	-8.359	3.536	1.339
0	-8.364	3.536	1.341
0	-8.368	3.536	1.342
0	-8.373	3.536	1.344
0	-8.378	3.537	1.345
0	-8.384	3.538	1.346
0	-8.390	3.540	1.346
0	-8.395	3.543	1.346
0	-8.398	3.545	1.345
0	-8.400	3.546	1.345
0	-8.400	3.546	1.345
0	-8.401	3.547	1.345
0	-8.402	3.548	1.345
0	-8.406	3.552	1.343
0	-8.411	3.556	1.340
0	-8.415	3.561	1.335
0	-8.420	3.565	1.330
0	-8.424	3.570	1.324
0	-8.429	3.573	1.319
0	-8.433	3.574	1.314
0	-8.437	3.576	1.310
0	-8.442	3.576	1.305
0	-8.444	3.576	1.302
0	-8.446	3.576	1.300
0	-8.446	3.576	1.300
0	-8.447	3.576	1.299
0	-8.448	3.576	1.298
0	-8.453	3.575	1.294
0	-8.459	3.574	1.290
0	-8.464	3.573	1.286
0	-8.470	3.570	1.282
0	-8.475	3.568	1.278
0	-8.480	3.565	1.276
0	-8.485	3.563	1.273
0	-8.489	3.561	1.270
0	-8.494	3.560	1.267
0	-8.499	3.559	1.264
0	-8.505	3.558	1.261
0	-8.511	3.558	1.259
0	-8.517	3.558	1.257
0	-8.523	3.558	1.256
0	-8.530	3.560	1.254
0	-8.536	3.562	1.254
0	-8.542	3.563	1.255
0	-8.548	3.566	1.256
0	-8.554	3.569	1.259
0	-8.561	3.572	1.262
0	-8.566	3.575	1.265
0	-8.572	3.578	1.268
0	-8.577	3.581	1.270
0	-8.584	3.585	1.273
0	-8.590	3.588	1.275
0	-8.595	3.592	1.276
0	-8.602	3.596	1.278
0	-8.607	3.599	1.279
0	-8.608	3.600	1.280
0	-8.615	3.604	1.281
0	-8.620	3.607	1.282
0	-8.626	3.610	1.283
0	-8.631	3.613	1.284
0	-8.638	3.616	1.284
0	-8.646	3.619	1.282
0	-8.651	3.621	1.281
0	-8.658	3.623	1.278
0	-8.663	3.625	1.276
0	-8.669	3.626	1.275
0	-8.674	3.627	1.274
0	-8.680	3.627	1.272
0	-8.685	3.627	1.271
0	-8.690	3.627	1.269
0	-8.695	3.626	1.267
0	-8.702	3.625	1.264
0	-8.706	3.623	1.262
0	-8.712	3.622	1.260
0	-8.718	3.620	1.256
0	-8.722	3.618	1.253
0	-8.727	3.617	1.249
0	-8.730	3.616	1.245
0	-8.734	3.614	1.240
0	-8.736	3.613	1.234
0	-8.738	3.612	1.230
0	-8.740	3.611	1.225
0	-8.743	3.610	1.218
0	-8.746	3.609	1.212
0	-8.749	3.607	1.206
0	-8.752	3.607	1.202
0	-8.753	3.606	1.200
0	-8.755	3.606	1.197
0	-8.757	3.605	1.195
0	-8.762	3.605	1.190
0	-8.767	3.605	1.187
0	-8.774	3.606	1.183
0	-8.780	3.607	1.181
0	-8.786	3.608	1.179
0	-8.794	3.610	1.177
0	-8.798	3.612	1.175
0	-8.800	3.612	1.175
0	-8.805	3.614	1.173
0	-8.810	3.615	1.172
0	-8.815	3.617	1.170
0	-8.822	3.619	1.169
0	-8.828	3.620	1.166
0	-8.836	3.621	1.163
0	-8.842	3.621	1.160
0	-8.847	3.621	1.156
0	-8.852	3.620	1.153
0	-8.856	3.620	1.149
0	-8.860	3.619	1.145
0	-8.864	3.617	1.141
0	-8.868	3.614	1.137
0	-8.872	3.611	1.133
0	-8.876	3.607	1.129
0	-8.880	3.603	1.126
0	-8.882	3.600	1.123
0	-8.884	3.597	1.121
0	-8.886	3.594	1.119
0	-8.889	3.591	1.116
0	-8.891	3.589	1.113
0	-8.893	3.587	1.110
0	-8.895	3.585	1.105
0	-8.898	3.583	1.100
0	-8.899	3.582	1.097
0	-8.901	3.582	1.094
0	-8.904	3.581	1.088
0	-8.908	3.580	1.083
0	-8.913	3.580	1.079
0	-8.917	3.580	1.076
0	-8.921	3.579	1.074
0	-8.926	3.579	1.072
0	-8.930	3.578	1.070
0	-8.935	3.578	1.069
0	-8.939	3.577	1.069
0	-8.943	3.576	1.069
0	-8.948	3.575	1.069
0	-8.952	3.574	1.070
0	-8.957	3.573	1.072
0	-8.964	3.571	1.075
0	-8.970	3.568	1.079
0	-8.973	3.565	1.082
0	-8.977	3.562	1.085
0	-8.981	3.557	1.088
0	-8.985	3.553	1.091
0	-8.989	3.548	1.093
0	-8.994	3.543	1.095
0	-8.999	3.538	1.097
0	-9.005	3.534	1.099
0	-9.012	3.530	1.102
0	-9.018	3.527	1.103
0	-9.024	3.524	1.104
0	-9.030	3.522	1.104
0	-9.035	3.519	1.103
0	-9.042	3.516	1.102
0	-9.046	3.514	1.100
0	-9.051	3.511	1.096
0	-9.055	3.509	1.092
0	-9.058	3.507	1.087
0	-9.061	3.505	1.082
0	-9.063	3.503	1.076
0	-9.065	3.500	1.071
0	-9.066	3.498	1.066
0	-9.067	3.494	1.061
0	-9.068	3.491	1.057
0	-9.069	3.486	1.053
0	-9.070	3.482	1.051
0	-9.072	3.478	1.050
0	-9.073	3.473	1.049
0	-9.075	3.469	1.050
0	-9.078	3.463	1.053
0	-9.080	3.457	1.058
0	-9.080	3.454	1.064
0	-9.080	3.452	1.071
0	-9.079	3.451	1.078
0	-9.077	3.451	1.083
0	-9.075	3.451	1.090
0	-9.074	3.451	1.094
0	-9.073	3.452	1.099
0	-9.072	3.453	1.105
0	-9.071	3.453	1.111
0	-9.070	3.454	1.117
0	-9.068	3.454	1.123
0	-9.065	3.455	1.132
0	-9.062	3.457	1.138
0	-9.061	3.458	1.142
0	-9.059	3.460	1.147
0	-9.057	3.463	1.151
0	-9.054	3.465	1.155
0	-9.052	3.469	1.159
0	-9.049	3.473	1.163
0	-9.046	3.478	1.166
0	-9.043	3.484	1.170
0	-9.042	3.490	1.175
0	-9.041	3.495	1.179
0	-9.041	3.499	1.183
0	-9.041	3.500	1.184
0	-9.042	3.504	1.188
0	-9.044	3.510	1.195
0	-9.045	3.512	1.199
0	-9.046	3.515	1.203
0	-9.047	3.518	1.207
0	-9.048	3.520	1.212
0	-9.050	3.523	1.217
0	-9.051	3.525	1.222
0	-9.052	3.527	1.227
0	-9.053	3.528	1.233
0	-9.055	3.529	1.239
0	-9.056	3.531	1.248
0	-9.057	3.532	1.255
0	-9.057	3.533	1.262
0	-9.057	3.534	1.268
0	-9.056	3.535	1.274
0	-9.055	3.536	1.280
0	-9.053	3.536	1.286
0	-9.051	3.537	1.292
0	-9.049	3.537	1.297
0	-9.047	3.538	1.300
0	-9.045	3.538	1.304
0	-9.043	3.539	1.308
0	-9.040	3.541	1.313
0	-9.037	3.542	1.318
0	-9.034	3.544	1.323
0	-9.030	3.546	1.330
0	-9.027	3.549	1.335
0	-9.023	3.552	1.342
0	-9.020	3.556	1.348
0	-9.017	3.560	1.354
0	-9.015	3.563	1.359
0	-9.013	3.565	1.363
0	-9.012	3.568	1.368
0	-9.011	3.571	1.373
0	-9.009	3.575	1.379
0	-9.008	3.579	1.385
0	-9.006	3.583	1.390
0	-9.004	3.587	1.395
0	-9.002	3.592	1.400
0	-9.000	3.597	1.405
0	-8.999	3.600	1.407
0	-8.997	3.603	1.409
0	-8.996	3.606	1.411
0	-8.994	3.610	1.413
0	-8.992	3.616	1.416
0	-8.990	3.622	1.419
0	-8.988	3.629	1.420
0	-8.987	3.636	1.421
0	-8.986	3.645	1.421
0	-8.987	3.650	1.420
0	-8.988	3.656	1.419
0	-8.990	3.662	1.417
0	-8.993	3.667	1.415
0	-8.996	3.671	1.413
0	-8.999	3.675	1.411
0	-9.002	3.678	1.409
0	-9.005	3.680	1.408
0	-9.010	3.683	1.405
0	-9.015	3.686	1.402
0	-9.019	3.687	1.400
0	-9.023	3.688	1.398
0	-9.027	3.688	1.396
0	-9.035	3.689	1.392
0	-9.042	3.689	1.388
0	-9.047	3.689	1.385
0	-9.052	3.689	1.382
0	-9.058	3.689	1.378
0	-9.063	3.689	1.375
0	-9.068	3.689	1.372
0	-9.074	3.689	1.369
0	-9.080	3.689	1.365
0	-9.085	3.689	1.362
0	-9.090	3.690	1.359
0	-9.096	3.691	1.356
0	-9.099	3.691	1.354
0	-9.103	3.692	1.353
0	-9.107	3.693	1.351
0	-9.114	3.694	1.350
0	-9.120	3.696	1.349
0	-9.125	3.698	1.349
0	-9.132	3.702	1.349
0	-9.138	3.706	1.350
0	-9.142	3.710	1.350
0	-9.147	3.715	1.352
0	-9.151	3.721	1.354
0	-9.155	3.726	1.357
0	-9.159	3.732	1.360
0	-9.162	3.737	1.363
0	-9.165	3.741	1.366
0	-9.168	3.745	1.368
0	-9.171	3.750	1.372
0	-9.173	3.755	1.375
0	-9.176	3.762	1.380
0	-9.177	3.767	1.384
0	-9.178	3.771	1.387
0	-9.178	3.775	1.391
0	-9.177	3.779	1.395
0	-9.176	3.783	1.399
0	-9.174	3.786	1.404
0	-9.172	3.789	1.409
0	-9.168	3.792	1.415
0	-9.166	3.793	1.420
0	-9.163	3.795	1.424
0	-9.159	3.796	1.429
0	-9.155	3.796	1.435
0	-9.151	3.796	1.439
0	-9.148	3.795	1.444
0	-9.145	3.795	1.447
0	-9.142	3.794	1.451
