#i	X	Y	Z
0	-0.715	-15.458	-4.943
0	-0.709	-15.486	-4.946
0	-0.702	-15.514	-4.948
0	-0.700	-15.524	-4.949
0	-0.696	-15.542	-4.950
0	-0.691	-15.562	-4.952
0	-0.684	-15.594	-4.954
0	-0.679	-15.616	-4.955
0	-0.674	-15.637	-4.956
0	-0.668	-15.663	-4.957
0	-0.662	-15.690	-4.957
0	-0.656	-15.717	-4.957
0	-0.648	-15.749	-4.956
0	-0.640	-15.778	-4.954
0	-0.636	-15.794	-4.953
0	-0.631	-15.815	-4.951
0	-0.625	-15.835	-4.949
0	-0.617	-15.864	-4.947
0	-0.610	-15.891	-4.944
0	-0.603	-15.917	-4.942
0	-0.600	-15.927	-4.941
0	-0.595	-15.946	-4.939
0	-0.590	-15.964	-4.937
0	-0.584	-15.987	-4.935
0	-0.576	-16.012	-4.931
0	-0.567	-16.044	-4.926
0	-0.558	-16.075	-4.920
0	-0.551	-16.095	-4.916
0	-0.544	-16.118	-4.911
0	-0.537	-16.140	-4.906
0	-0.530	-16.164	-4.901
0	-0.520	-16.196	-4.895
0	-0.513	-16.217	-4.890
0	-0.507	-16.237	-4.885
0	-0.500	-16.260	-4.880
0	-0.490	-16.289	-4.874
0	-0.478	-16.328	-4.865
0	-0.465	-16.368	-4.857
0	-0.452	-16.409	-4.849
0	-0.438	-16.453	-4.841
0	-0.428	-16.483	-4.835
0	-0.424	-16.498	-4.833
0	-0.417	-16.520	-4.829
0	-0.410	-16.542	-4.825
0	-0.403	-16.566	-4.819
0	-0.396	-16.589	-4.814
0	-0.387	-16.616	-4.807
0	-0.381	-16.637	-4.801
0	-0.374	-16.657	-4.795
0	-0.368	-16.676	-4.790
0	-0.360	-16.701	-4.783
0	-0.352	-16.726	-4.776
0	-0.343	-16.753	-4.768
0	-0.334	-16.782	-4.760
0	-0.326	-16.807	-4.753
0	-0.318	-16.833	-4.747
0	-0.307	-16.871	-4.737
0	-0.301	-16.891	-4.731
0	-0.294	-16.911	-4.725
0	-0.287	-16.934	-4.719
0	-0.279	-16.961	-4.710
0	-0.270	-16.990	-4.701
0	-0.260	-17.020	-4.691
0	-0.250	-17.050	-4.680
0	-0.238	-17.085	-4.667
0	-0.225	-17.122	-4.654
0	-0.214	-17.153	-4.642
0	-0.201	-17.190	-4.628
0	-0.187	-17.225	-4.615
0	-0.175	-17.258	-4.602
0	-0.165	-17.283	-4.593
0	-0.155	-17.309	-4.583
0	-0.143	-17.339	-4.571
0	-0.133	-17.367	-4.560
0	-0.121	-17.396	-4.549
0	-0.110	-17.424	-4.539
0	-0.099	-17.452	-4.528
0	-0.087	-17.480	-4.518
0	-0.074	-17.511	-4.506
0	-0.062	-17.541	-4.495
0	-0.051	-17.566	-4.486
0	-0.039	-17.595	-4.476
0	-0.028	-17.620	-4.468
0	-0.018	-17.645	-4.460
0	-0.008	-17.669	-4.452
0	0.003	-17.696	-4.443
0	0.016	-17.726	-4.433
0	0.026	-17.749	-4.425
0	0.035	-17.772	-4.418
0	0.045	-17.794	-4.411
0	0.055	-17.818	-4.403
0	0.066	-17.845	-4.394
0	0.079	-17.875	-4.384
0	0.093	-17.908	-4.374
0	0.101	-17.928	-4.367
0	0.110	-17.949	-4.360
0	0.120	-17.974	-4.351
0	0.132	-18.002	-4.342
0	0.143	-18.030	-4.333
0	0.155	-18.059	-4.323
0	0.165	-18.085	-4.314
0	0.175	-18.109	-4.306
0	0.185	-18.134	-4.297
0	0.194	-18.159	-4.289
0	0.205	-18.185	-4.280
0	0.215	-18.212	-4.270
0	0.226	-18.239	-4.261
0	0.237	-18.266	-4.252
0	0.247	-18.290	-4.243
0	0.257	-18.316	-4.234
0	0.269	-18.345	-4.224
0	0.279	-18.369	-4.216
0	0.290	-18.395	-4.207
0	0.300	-18.418	-4.199
0	0.310	-18.442	-4.192
0	0.321	-18.467	-4.184
0	0.333	-18.496	-4.174
0	0.346	-18.525	-4.165
0	0.358	-18.552	-4.156
0	0.369	-18.576	-4.148
0	0.381	-18.599	-4.140
0	0.392	-18.623	-4.132
0	0.407	-18.653	-4.122
0	0.423	-18.687	-4.110
0	0.436	-18.714	-4.101
0	0.450	-18.746	-4.091
0	0.462	-18.772	-4.082
0	0.474	-18.799	-4.073
0	0.484	-18.822	-4.065
0	0.494	-18.844	-4.057
0	0.505	-18.869	-4.049
0	0.517	-18.894	-4.040
0	0.528	-18.919	-4.031
0	0.538	-18.941	-4.023
0	0.549	-18.965	-4.014
0	0.561	-18.990	-4.006
0	0.573	-19.016	-3.997
0	0.585	-19.041	-3.988
0	0.594	-19.061	-3.981
0	0.604	-19.080	-3.974
0	0.614	-19.101	-3.967
0	0.625	-19.124	-3.959
0	0.638	-19.150	-3.950
0	0.653	-19.180	-3.939
0	0.666	-19.207	-3.929
0	0.679	-19.233	-3.920
0	0.690	-19.254	-3.912
0	0.700	-19.273	-3.905
0	0.710	-19.292	-3.898
0	0.720	-19.313	-3.891
0	0.733	-19.337	-3.882
0	0.748	-19.367	-3.871
0	0.762	-19.395	-3.862
0	0.779	-19.428	-3.850
0	0.790	-19.451	-3.842
0	0.802	-19.475	-3.833
0	0.815	-19.502	-3.824
0	0.828	-19.529	-3.814
0	0.841	-19.556	-3.804
0	0.856	-19.585	-3.793
0	0.867	-19.608	-3.785
0	0.880	-19.634	-3.775
